Checked,Protein FDR Confidence: Combined,Accession,Description,# Peptides,# PSMs,# Unique Peptides,Ensembl Gene ID,Gene Symbol,# Razor Peptides,Abundance Ratio: (PBS) / (NaCl),Abundance Ratio (log2): (PBS) / (NaCl),Abundance Ratio P-Value: (PBS) / (NaCl),Abundance Ratio Adj. P-Value: (PBS) / (NaCl),Abundance Ratio Variability [%]: (PBS) / (NaCl),Abundance Ratio Weight: (PBS) / (NaCl),Abundances (Grouped): NaCl,Abundances (Grouped): PBS,Abundances (Grouped) CV [%]: NaCl,Abundances (Grouped) CV [%]: PBS,Abundances (Grouped) Count: NaCl,Abundances (Grouped) Count: PBS,"Abundances (Scaled): F25: Sample, NaCl","Abundances (Scaled): F26: Sample, NaCl","Abundances (Scaled): F27: Sample, NaCl","Abundances (Scaled): F28: Sample, NaCl","Abundances (Scaled): F29: Sample, NaCl","Abundances (Scaled): F30: Sample, NaCl","Abundances (Scaled): F31: Sample, NaCl","Abundances (Scaled): F32: Sample, NaCl","Abundances (Scaled): F17: Sample, PBS","Abundances (Scaled): F18: Sample, PBS","Abundances (Scaled): F19: Sample, PBS","Abundances (Scaled): F20: Sample, PBS","Abundances (Scaled): F21: Sample, PBS","Abundances (Scaled): F22: Sample, PBS","Abundances (Scaled): F23: Sample, PBS","Abundances (Scaled): F24: Sample, PBS","Abundances (Normalized): F25: Sample, NaCl","Abundances (Normalized): F26: Sample, NaCl","Abundances (Normalized): F27: Sample, NaCl","Abundances (Normalized): F28: Sample, NaCl","Abundances (Normalized): F29: Sample, NaCl","Abundances (Normalized): F30: Sample, NaCl","Abundances (Normalized): F31: Sample, NaCl","Abundances (Normalized): F32: Sample, NaCl","Abundances (Normalized): F17: Sample, PBS","Abundances (Normalized): F18: Sample, PBS","Abundances (Normalized): F19: Sample, PBS","Abundances (Normalized): F20: Sample, PBS","Abundances (Normalized): F21: Sample, PBS","Abundances (Normalized): F22: Sample, PBS","Abundances (Normalized): F23: Sample, PBS","Abundances (Normalized): F24: Sample, PBS","Abundance: F25: Sample, NaCl","Abundance: F26: Sample, NaCl","Abundance: F27: Sample, NaCl","Abundance: F28: Sample, NaCl","Abundance: F29: Sample, NaCl","Abundance: F30: Sample, NaCl","Abundance: F31: Sample, NaCl","Abundance: F32: Sample, NaCl","Abundance: F17: Sample, PBS","Abundance: F18: Sample, PBS","Abundance: F19: Sample, PBS","Abundance: F20: Sample, PBS","Abundance: F21: Sample, PBS","Abundance: F22: Sample, PBS","Abundance: F23: Sample, PBS","Abundance: F24: Sample, PBS","Abundances Count: F25: Sample, NaCl","Abundances Count: F26: Sample, NaCl","Abundances Count: F27: Sample, NaCl","Abundances Count: F28: Sample, NaCl","Abundances Count: F29: Sample, NaCl","Abundances Count: F30: Sample, NaCl","Abundances Count: F31: Sample, NaCl","Abundances Count: F32: Sample, NaCl","Abundances Count: F17: Sample, PBS","Abundances Count: F18: Sample, PBS","Abundances Count: F19: Sample, PBS","Abundances Count: F20: Sample, PBS","Abundances Count: F21: Sample, PBS","Abundances Count: F22: Sample, PBS","Abundances Count: F23: Sample, PBS","Abundances Count: F24: Sample, PBS","Found in Sample: [S25] F25: Sample, NaCl","Found in Sample: [S26] F26: Sample, NaCl","Found in Sample: [S27] F27: Sample, NaCl","Found in Sample: [S28] F28: Sample, NaCl","Found in Sample: [S29] F29: Sample, NaCl","Found in Sample: [S30] F30: Sample, NaCl","Found in Sample: [S31] F31: Sample, NaCl","Found in Sample: [S32] F32: Sample, NaCl","Found in Sample: [S17] F17: Sample, PBS","Found in Sample: [S18] F18: Sample, PBS","Found in Sample: [S19] F19: Sample, PBS","Found in Sample: [S20] F20: Sample, PBS","Found in Sample: [S21] F21: Sample, PBS","Found in Sample: [S22] F22: Sample, PBS","Found in Sample: [S23] F23: Sample, PBS","Found in Sample: [S24] F24: Sample, PBS"
FALSE,High,Q8T4C4,ATP synthase subunit beta OS=Drosophila melanogaster OX=7227 GN=ATPsynbetaL PE=2 SV=1,38,888,34,FBgn0036568,CG5389; ms(3)72Dt; ATPsynbetaL,6,1.205,0.27,0.574430054,0.828602012,129.4,31.47834897,102.2,97.8,5.96,5.12,8,8,105.6,104,111.2,110.2,96.3,94.4,103.6,98.8,101.1,99.7,100.7,99.1,95.3,101,89.4,89.7,2673456929,2634539747,2815424479,2791805342,2438882572,2390305356,2624343200,2501233180,2561024413,2524392083,2549421975,2509222663,2413170852,2556829065,2262895730,2271182159,1274098952,1260733319,2633778018,2678132397,2119939058,2390305356,1678296091,895185606.4,1047375394,1108972721,1102093349,1233261870,1361317750,1486593471,869113626,940253922.9,45,41,42,46,49,49,43,41,46,48,35,37,32,32,38,38,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q94516,"ATP synthase subunit b, mitochondrial OS=Drosophila melanogaster OX=7227 GN=ATPsynB PE=2 SV=2",17,234,17,FBgn0019644,ATPsyn-b; ATPsynB,0,1.538,0.62,0.090063737,0.247199243,130.13,28.79381798,89.4,110.6,7.36,12.72,8,8,87.4,89.9,104.5,102.8,91.3,93.2,87.8,87.7,118.8,117.8,114.7,111.8,89.6,82,108.4,112.2,351289336.9,360977602.9,419959541.5,413060064.9,366728556,374302153.8,352819545,352187153.1,477450050.2,473372142.3,460642301.5,449025952.6,359965139.5,329531102.9,435585411.2,450884462.6,167415218.6,172742313.7,392864456.9,396241645.2,318769832.7,374302153.8,225631945.9,126046972.6,195261486.7,207953747,199131733.4,220692485.5,203063506,191596220.7,167295917,186663092.2,21,21,20,20,21,21,21,20,18,19,13,12,13,13,13,14,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,P35381,"ATP synthase subunit alpha, mitochondrial OS=Drosophila melanogaster OX=7227 GN=blw PE=1 SV=2",47,752,47,FBgn0011211,blw,0,0.932,-0.1,0.522551943,0.79839428,53.67,31.96774494,103.7,96.3,6.65,8.94,8,8,104.1,102.4,105.2,103.5,90.5,89.7,106.5,104.6,95.1,93.4,113.5,111.6,98,100,91,90.8,3701322510,3642735505,3740643546,3682489985,3220390404,3191586903,3787644552,3721430754,3380588375,3322875667,4036957155,3970778379,3483929839,3555541650,3237826060,3228287158,1763952537,1743195573,3499303505,3532551351,2799245637,3191586903,2422239988,1331891514,1382550304,1459748862,1745142105,1951604233,1965354225,2067265690,1243556524,1336488865,47,44,48,48,50,49,45,45,46,44,36,38,30,30,40,39,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,P00850,ATP synthase subunit a OS=Drosophila melanogaster OX=7227 GN=mt:ATPase6 PE=3 SV=4,1,9,1,,ATP6,0,0.851,-0.23,0.914591607,0.968351078,19.31,20.31958863,137.1,62.9,53.43,,8,1,72.1,92.8,316.1,316.1,221.8,255.2,90.8,151,,83.9,,,,,,,661249.4719,851320.3628,2898685.71,2898896.721,2034028.224,2339945.5,832994.5937,1384987.458,,769649.1566,,,,,,,315134.0313,407391.0625,2711667.375,2780863.375,1768029.313,2339945.5,532709.125,495683.8281,,338109.0938,,,,,,,1,1,2,2,2,2,1,2,,1,,,,,,,High,Peak Found,High,High,High,High,Peak Found,High,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,P84345,ATP synthase protein 8 OS=Drosophila melanogaster OX=7227 GN=mt:ATPase8 PE=3 SV=1,1,4,1,FBgn0013673,ATP8,0,0.01,-6.64,1E-17,7.64322E-17,,,200,,32.03,,8,,220.9,254.3,213.5,226.4,100.3,105.7,204,274.9,,,,,,,,,5356144.007,6166414.374,5176555.147,5489549.014,2431107.193,2563324.5,4945022.804,6664288.396,,,,,,,,,2552596.75,2950877.5,4842572.5,5266033,2113180.5,2563324.5,3162396,2385133.5,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9VC57,Atlastin OS=Drosophila melanogaster OX=7227 GN=atl PE=1 SV=1,2,2,2,FBgn0039213,atl,0,0.01,-6.64,1E-17,7.64322E-17,,,200,,5.47,,2,,,,831,769,,,,,,,,,,,,,,,151984.3701,140659.2019,,,,,,,,,,,,,,,142178.5938,134932.0313,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9W4E6,AT31219p OS=Drosophila melanogaster OX=7227 GN=Rpn13R PE=2 SV=1,1,15,1,FBgn0029745,CG6789; Rpn13R,0,0.997,0,0.667223961,0.875623508,15.93,21.00878404,101.2,98.8,14.05,8.09,8,6,90.3,115.8,117.5,108.7,96.9,111.1,131.7,137.8,105,110.3,128.1,125.1,,,110.7,111,1449285.765,1859905.186,1885893.695,1744699.431,1556007.088,1784326.125,2114849.986,2212266.582,1685057.457,1770232.092,2057398.522,2008516.382,,,1777417.364,1782120.091,690691.3125,890039.5,1764219,1673661.125,1352521.125,1784326.125,1352469.625,791765.125,689133.5,777668.0625,889395.8125,987168.9375,,,682655.25,737785.5625,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,High,High,High,High,High,High,High,High,High,High,High,High,High,Not Found,High,High
FALSE,High,Q9VFN5,AT30951p OS=Drosophila melanogaster OX=7227 GN=anon-WO0140519.48 PE=1 SV=1,5,23,5,FBgn0038200,CG9920,0,0.406,-1.3,8.5013E-05,0.000442362,118.58,25.03702813,162.1,37.9,32.74,70.24,8,8,124.1,136.9,238.7,246.2,109.8,115.7,161.4,183.5,62.8,74.3,31.4,34.2,4.6,2.2,35.3,38.8,37462382.51,41339890.37,72059411.7,74342200.42,33138344.19,34943234.31,48738973.21,55414719.34,18969402.24,22425099.12,9489230.931,10338099.99,1389560.151,660423.7344,10661912.79,11729821.38,17853581.93,19782801.63,67410259.44,71315235.5,28804695.63,34943234.31,31169104.78,19832800.69,7757866.359,9851410.703,4102113.5,5081089.344,783878.5625,383984.0625,4094936.219,4856066.047,3,3,6,6,4,4,4,4,3,3,4,5,3,2,4,4,Peak Found,Peak Found,High,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,High
FALSE,Medium,Q9VKS7,AT30637p OS=Drosophila melanogaster OX=7227 GN=dbf PE=2 SV=2,1,1,1,FBgn0032276,CG17098,0,0.01,-6.64,1E-17,7.64322E-17,,,200,,54.14,,4,,,,,,216.5,212.5,624.4,546.6,,,,,,,,,,,,,488721.9332,479765.2188,1409608.394,1234099.676,,,,,,,,,,,,,424809.5938,479765.2188,901459.9375,441681.4375,,,,,,,,,,,,,1,1,1,1,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9VQY5,AT30604p1 OS=Drosophila melanogaster OX=7227 GN=Dmel\CG15429 PE=2 SV=2,8,61,8,FBgn0031596,CG15429,0,1.207,0.27,0.569536946,0.827229539,85.04,25.93380926,111,89,11.46,9.38,8,8,89.1,95.1,120.4,124.3,112.4,120.2,107.6,116.8,93.9,93.2,88.8,95.5,90.7,70,86.9,95.3,46787797.88,49935089.89,63217028.46,65255975.02,59044459.68,63113922.59,56494165.41,61320285.76,49309431.34,48945798.54,46652747.53,50133472.42,47646144.64,36759148.84,45609968.11,50025306.05,22297828.56,23895950.59,59138371.92,62598970.7,51322953.25,63113922.59,36128634.75,21946389.34,20165947.97,21502030.43,20167584.38,24640180.75,26878139.34,21372531.86,17517486.22,20710135.5,7,7,10,8,10,9,7,8,9,9,3,4,3,4,3,4,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VJW8,AT30085p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG9254 PE=2 SV=1,10,121,10,FBgn0028513,CG9254,0,1.581,0.66,0.067926727,0.196793432,137.99,28.83081503,82.4,117.6,33.27,16.48,8,8,72.2,83.3,63.2,65.7,69.6,82.2,134.9,133.4,112,118.7,135.8,136.7,87,89.7,107.9,107.7,312461365.8,360313245.3,273541352.9,284142982.6,300895008.8,355673667.4,583349331,576931276.5,484466646,513390572.7,587394120,591537874.2,376141165,388113011.1,466902862.2,465896762.4,148910833.2,172424391.9,255892924.1,272573633.9,261545631,355673667.4,373058257.6,206482377.9,198131045.4,225533958.9,253925462.1,290735898.4,212188724.2,225656957.7,179324055.5,192878081.9,8,8,9,9,11,11,10,9,9,9,9,7,8,8,7,8,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q8T3V7,AT29119p OS=Drosophila melanogaster OX=7227 GN=Rsph9 PE=2 SV=1,18,234,18,FBgn0051803,CG31803,0,1.013,0.02,0.803453561,0.925096795,59.56,29.16158217,102.4,97.6,3.32,14.18,8,8,106.3,104.3,111.8,108.3,104,101.8,107.4,101.5,102.7,100.5,106.4,100.1,72.7,73.3,100.9,98,527040694.3,517220392.4,554537745.1,536871690.8,515571887.5,504569191.2,532513746,503068136.2,509290263.5,498140217.1,527405624.7,496315443.2,360500826.7,363592890.8,500486788.2,485835062.6,251173673,247510777.9,518759900.8,515012077.2,448148260.2,504569191.2,340548346.7,180046929.7,208283094.7,218834433.7,227992947.9,243934873,203365697.8,211400451,192222682.4,201132402.2,18,19,18,19,22,22,18,16,16,18,9,12,8,8,13,12,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9W0Q0,AT28366p OS=Drosophila melanogaster OX=7227 GN=Ppm1 PE=2 SV=1,2,3,2,FBgn0035143,Ppm1,0,0.534,-0.9,0.544044752,0.814597137,109.12,19.54732034,130.3,69.7,69.78,,4,1,,,571,581.2,123.4,161.9,,,,,,,,162.5,,,,,1125888.565,1145953.506,243375.4989,319258.4375,,,,,,,,320422.458,,,,,1053248.125,1099294.125,211548.2031,319258.4375,,,,,,,,186300.2656,,,,,1,1,1,1,,,,,,,,1,,,Not Found,Not Found,High,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found
FALSE,High,Q8MSL1,AT27928p OS=Drosophila melanogaster OX=7227 GN=CG6471 PE=2 SV=1,19,126,17,FBgn0051391,CG31391,2,1.137,0.19,0.772917438,0.91951674,44.17,25.75269441,111.9,88.1,8.05,38.8,8,8,119.3,129.7,115,114.3,104.9,105.7,127.1,125.9,102.7,96.9,115,105.9,30.4,35.9,83.5,87.8,53870246.66,58585607.65,51917771.38,51635572.42,47392647.04,47728310.41,57401337.76,56884267.38,46402184.58,43770497.19,51920597.87,47806785.45,13714941.57,16236568.48,37711960.09,39651882.66,25673136.56,28035571.55,48568123.94,49533145.19,41194899.94,47728310.41,36708781.36,20358748.55,18976978.94,19228505.63,22444831.09,23496633.64,7736871.75,9440277.813,14484086.89,16415608.97,16,18,18,17,17,18,17,18,13,14,14,13,7,7,13,15,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q8T3W3,AT27838p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG14609 PE=2 SV=1,38,445,38,FBgn0037483,CG14609,0,0.959,-0.06,0.613032705,0.851567877,104.91,29.40963162,110.3,89.7,4.83,31.85,8,8,120.2,118.2,120.6,118.7,107.1,107.8,111.2,112.9,100,98.5,113.5,105.8,41.6,44.9,89.3,89.8,712352361.3,700427289.5,714702701.4,703153470.5,634709833.6,638565852.9,658843970,669109527.5,592292506.1,583412641.7,672638613,626920839.2,246283260.2,266292766.6,529141993.3,532185192.4,339488318.4,335182652.9,668591283,674523420.8,551706007.5,638565852.9,421337902.4,239472762,242228302.7,256294855.7,290775928.6,308126328.6,138933293.2,154828139.9,203228328.3,220321039.8,42,40,43,42,43,40,42,40,43,40,31,32,20,23,32,35,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q8I0F1,AT27831p OS=Drosophila melanogaster OX=7227 GN=NEST:bs09g01 PE=1 SV=1,5,9,5,FBgn0051538,CG31538,0,0.815,-0.29,0.97797067,0.992323809,124.58,19.73778822,151.1,48.9,98.95,71.63,8,8,30.9,16.5,358.6,403.7,187.5,221.4,38.5,20.5,51.5,19.8,65.6,96.4,33.5,22.6,16.2,16.8,341716.8222,181980.8622,3963686.191,4461871.887,2072161.415,2447441.313,425695.7204,227094.6365,569069.9211,218661.4766,725488.2493,1066053.801,369870.0208,249751.0143,179354.8152,185406.4551,162853.2109,87085.16797,3707955.813,4280199.438,1801175.656,2447441.313,272237.0547,81276.64844,232731.0234,96058.61719,313622.375,523956.4922,208651.0469,145210.4219,68885.0625,76757.00781,2,2,3,3,3,3,2,1,2,1,1,2,1,1,1,1,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found
FALSE,High,Q9VFT4,AT27578p OS=Drosophila melanogaster OX=7227 GN=rin PE=1 SV=1,4,10,4,FBgn0015778,rin,0,0.421,-1.25,0.3310641,0.624747005,63.23,19.80189324,151.5,48.5,65.51,44.91,8,8,211.6,183.5,296.3,280.7,48.1,67.1,60.6,90.6,35.2,13.9,54.9,47.9,35.7,32.2,78.6,63.4,1963851.157,1702389.587,2749297.162,2604188.569,446358.3515,622539.3594,562103.5052,840315.5825,326459.0543,128986.0092,509118.9293,444045.2892,331053.2798,298606.8774,728933.8016,588357.5098,935919.5859,814661.9453,2571917.125,2498154.75,387986.0859,622539.3594,359471.3203,300747.0156,133511.0977,56663.92578,220087.7656,218244.5313,186753.75,173616.2344,279962.6563,243575.9961,2,2,4,4,2,2,2,2,2,1,1,1,1,1,2,2,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High
FALSE,High,Q8T3W8,AT27079p OS=Drosophila melanogaster OX=7227 GN=scpr-C PE=2 SV=1,12,113,12,FBgn0037879,scpr-C,0,0.954,-0.07,0.597810241,0.841916089,114.94,27.10006625,96.8,103.2,27.43,49.94,8,8,67.3,63.8,75.7,72.5,96.4,92.4,127.9,122.5,66.4,62.9,100,101.4,191.6,201.2,78.4,79.6,89638340.56,85034918.55,100949467.8,96639008.17,128530269.7,123119514.9,170411919,163220298.2,88521291.64,83811599.9,133222156.5,135189233.1,255298509.3,268202936.4,104427687.7,106081566,42719265.3,40692631.51,94436377.66,92704192.06,111721795,123119514.9,108980280.3,58416169.59,36202318.97,36818677.5,57590800.63,66444372.95,144018974.8,155938752.3,40107692.59,43917044.8,7,8,9,8,10,10,10,7,10,10,11,9,8,8,10,11,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VYN5,AT26486p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG2577 PE=2 SV=1,7,44,7,FBgn0030384,CG2577,0,0.919,-0.12,0.671996362,0.876764459,64.11,24.66714715,87.7,112.3,9.02,50.63,8,7,94.4,99.2,104.7,102.3,115.3,116.6,91.9,95.8,164.6,160.6,90.4,96.2,1.1,,129,137.9,20054258.06,21070446.21,22236467.27,21735813.74,24491363.67,24755260.98,19520532.03,20352784.56,34950688.95,34103714.88,19193972.13,20436173.81,239948.2052,,27407430.81,29286052.84,9557329.652,10083056.68,20801807.73,20850804.34,21288519.18,24755260.98,12483593.07,7284214.816,14293691,14981860.28,8297390.25,10044207.84,135359.5625,,10526411.47,12124226.13,7,7,8,7,7,8,7,7,7,7,4,4,1,,5,5,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Not Found,High,High
FALSE,High,Q9VZ73,AT26201p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG17030 PE=2 SV=1,6,40,6,FBgn0035584,CG17030,0,0.844,-0.24,0.52383005,0.799386709,95.58,24.26909027,103.4,96.6,25.12,54.75,8,8,125.2,130.9,81.8,83.7,71.8,79.6,121.2,130.3,83.9,85.6,103.2,103.4,7.7,203.5,93.4,94.7,23525120.35,24587920.8,15362241.3,15724118.92,13491794.28,14953266.5,22768248.24,24480752.96,15770137.53,16086573.36,19385111.95,19434720.58,1444248.85,38233208.13,17555143.19,17786708.12,11211450.94,11766309.86,14371095.28,15083885.56,11727412.38,14953266.5,14560543,8761605.219,6449471.516,7066878.063,8380018.359,9552001.984,814729.5469,22229580.52,6742429.156,7363575.844,6,7,7,7,6,7,6,6,6,7,5,5,3,3,4,3,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,High
FALSE,High,Q9VZ94,AT25476p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG7514 PE=2 SV=1,21,394,21,FBgn0035567,CG7514,0,1.285,0.36,0.389926132,0.688025113,122.1,29.07669658,102.2,97.8,9.19,6.15,8,8,108,110.8,96.7,96.6,89.7,92.8,107.5,115.5,107,104.5,97.9,98.3,92.8,87.9,97.3,97,518259277.1,531447437.6,464032133.3,463388395.3,430283322.7,445217357,515745081.7,553952884.3,513190831.7,501166813.1,469663613.8,471422370.2,445027961.3,421595134.3,466582319.1,465306744.2,246988681.5,254318991.7,434093559.1,444520774.9,374013260.1,445217357,329824603.1,198258464.1,209878299.7,220164026.1,203031569.7,231700136.7,251049138.3,245124158.9,179200944.1,192633818.4,27,29,33,31,33,32,29,28,31,31,17,18,17,16,22,20,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VJE7,AT25465p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG6380 PE=2 SV=1,4,33,4,FBgn0032632,CG6380,0,0.889,-0.17,0.719901589,0.898084275,52.43,24.02947173,113.4,86.6,11.82,58.19,8,8,112.1,111,130.3,131.5,108.5,103.3,142.8,132.3,126.3,112.4,99.1,91.4,6.3,7.8,92.9,91.8,14417053.38,14275415.72,16755115.95,16907650.93,13956790.39,13286052,18363963.29,17013147.8,16234445.17,14454451.92,12740310.21,11752986.42,816049.3372,1005020.032,11948279.02,11801229.75,6870786.813,6831361.063,15674104,16219228.13,12131598.88,13286052,11743954.75,6088966.496,6639358.188,6349882.406,5507527.313,5776494.141,460349.6875,584339.5,4588992.75,4885628.625,4,4,4,4,4,4,4,4,3,3,3,3,1,1,3,3,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,High
FALSE,Low,Q9VE58,AT25266p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG14305 PE=2 SV=1,1,1,1,FBgn0038630,CG14305,0,0.628,-0.67,0.730741736,0.900106637,3.62,18.43557436,122.8,77.2,3.46,,2,1,,,593.9,623.7,,,,,,,382.5,,,,,,,,283826.1759,298047.168,,,,,,,182775.2678,,,,,,,,265514.1875,285911.6875,,,,,,,79012.1875,,,,,,,,1,1,,,,,,,1,,,,,,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q86BA8,AT24654p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG33189 PE=2 SV=1,3,21,3,FBgn0053189,CG33189,0,1.525,0.61,0.293792157,0.572894706,71.53,22.38916352,90.9,109.1,35.1,67.48,8,8,98.6,97.7,144.3,141.3,56.9,52.3,91.5,85.8,81.2,89,144.7,151.1,6.8,5.2,179.5,174.1,5401177.91,5349596.497,7899487.416,7739190.099,3117934.676,2863212.328,5007618.883,4699675.42,4444194.364,4872753.734,7920899.256,8272257.289,370046.1802,287349.4048,9826101.656,9533494.775,2574058.719,2559997.266,7389825.75,7424076.25,2710188.5,2863212.328,3202426.875,1682003.031,1817530.438,2140614.766,3424137.109,4065745,208750.4219,167070.9063,3773925.031,3946801.813,2,2,2,2,3,3,3,2,2,3,2,2,1,1,3,3,High,High,High,High,High,High,Peak Found,High,High,High,High,High,Peak Found,High,High,High
FALSE,High,Q7K035,AT23443p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG14763 PE=2 SV=1,4,25,4,FBgn0033243,CG14763,0,1.118,0.16,0.760542829,0.913732735,92.42,23.92732087,110.5,89.5,27.38,54.78,8,8,157.1,166,89,91.9,86.6,95.8,133.9,141,92.4,91.1,135,102.3,12.6,13.2,90.6,101.4,20847571.71,22030947.98,11808056.81,12198540.77,11493806.44,12715507.56,17772102.83,18715007.2,12259710.57,12095078.53,17917847.57,13572130.13,1669591.146,1747582.325,12017692.21,13455249,9935401.984,10542695.44,11046220.81,11701857.13,9990710.281,12715507.56,11365453.53,6698058.063,5013821.469,5313402.875,7745732.5,6670588,941849.625,1016080.625,4615652.375,5570381.313,5,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High
FALSE,Medium,Q9VLF1,AT23224p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG9582 PE=2 SV=1,1,2,1,FBgn0032090,CG9582,0,0.01,-6.64,1E-17,7.64322E-17,,,200,,41.44,,5,,260.7,,345.7,,172.5,292.2,,528.9,,,,,,,,,237952.3997,,315494.3869,,157394.9389,266684.0938,,482663.9773,,,,,,,,,113401.8281,,295139.2188,,136811.7031,266684.0938,,172744.3281,,,,,,,,,1,,1,,1,1,,1,,,,,,,,,High,Not Found,High,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9VHL9,AT23003p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG8236 PE=2 SV=2,8,75,8,FBgn0037626,CG8236,0,0.711,-0.49,0.168675592,0.389606037,104.74,24.77166087,111.7,88.3,13.37,41.31,8,8,116.2,114.3,111,113.6,140.9,139.6,105.9,95.5,95.8,80,112.5,84.6,33.4,30.1,118.8,107.9,26799597.34,26345943.57,25600047.49,26190255.8,32479521.88,32175213.68,24415622.55,22026573.26,22078364.89,18445314.64,25931166.28,19511562.21,7694456.548,6939064.818,27379429.34,24875088.64,12771980.18,12607594.52,23948375.41,25123876.48,28232030.44,32175213.68,15614056.83,7883259.943,9029330.609,8103079.906,11209821.75,9589768.996,4340596.219,4034516.266,10515656.91,10298117.03,7,7,7,7,8,8,7,7,9,8,6,7,4,4,6,6,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q8T415,AT22559p OS=Drosophila melanogaster OX=7227 GN=CG15158 PE=2 SV=1,9,41,9,FBgn0051802,CG31802,0,1.7,0.77,0.109471533,0.286382028,99.4,24.39565901,90.8,109.2,4.95,23.81,8,8,97.1,95.6,94.1,96.3,86.8,88.4,99.7,98.8,129.1,121.2,120.6,119.5,68.1,63.9,111.5,109.3,18183756.67,17900257.89,17607261.41,18031653.38,16242178.88,16551267.86,18662790.33,18489220.35,24164855.96,22676761.03,22568181.62,22369595.75,12747044.86,11954419.21,20871047.19,20459635.83,8665898.102,8565993.953,16471270.47,17297464.97,14118116.95,16551267.86,11935057.9,6617249.469,9882637.352,9961966.508,9756032.199,10994468.48,7190861.938,6950547.375,8015973.188,8470149.688,8,8,7,8,8,9,8,7,5,5,5,5,3,3,5,5,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
