##Dmel_gene_ID,Dmel_gene_symbol,Human_gene_HGNC_ID,Human_gene_OMIM_ID,Human_gene_symbol,DIOPT_score,OMIM_Phenotype_IDs,OMIM_Phenotype_IDs[name]
FBgn0261596,RpS24,HGNC:10411,OMIM:602412,RPS24,13,610629,610629[DIAMOND-BLACKFAN ANEMIA 3; DBA3]
FBgn0261597,RpS26,HGNC:10414,OMIM:603701,RPS26,14,613309,613309[DIAMOND-BLACKFAN ANEMIA 10; DBA10]
FBgn0261597,RpS26,HGNC:31817,,RPS26P11,5,,
FBgn0261597,RpS26,HGNC:0,,LOC100996747,3,,
FBgn0261602,RpL8,HGNC:14056,OMIM:611822,MRPL2,3,,
FBgn0261602,RpL8,HGNC:10368,OMIM:604177,RPL8,13,,
FBgn0261608,RpL37A,HGNC:10348,OMIM:613314,RPL37A,12,,
FBgn0261608,RpL37A,HGNC:35645,,RPL37AP8,3,,
FBgn0261609,eIF2alpha,HGNC:3265,OMIM:603907,EIF2S1,13,,
FBgn0261617,nej,HGNC:2348,OMIM:600140,CREBBP,12,"180,849,618,332","180849[RUBINSTEIN-TAYBI SYNDROME 1; RSTS1],618332[MENKE-HENNEKAM SYNDROME 1; MKHK1]"
FBgn0261617,nej,HGNC:3373,OMIM:602700,EP300,12,"114,500,613,684,618,000","114500[COLORECTAL CANCER; CRC],613684[RUBINSTEIN-TAYBI SYNDROME 2; RSTS2],618333[MENKE-HENNEKAM SYNDROME 2; MKHK2]"
FBgn0261625,GLS,HGNC:4331,OMIM:138280,GLS,14,"618,328,618,339,618,000","618328[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 71; DEE71],618339[INFANTILE CATARACT, SKIN ABNORMALITIES, GLUTAMATE EXCESS, AND IMPAIRED INTELLECTUAL DEVELOPMENT; CASGID],618412[GLOBAL DEVELOPMENTAL DELAY, PROGRESSIVE ATAXIA, AND ELEVATED GLUTAMINE; GDPAG]"
FBgn0261625,GLS,HGNC:29570,OMIM:606365,GLS2,13,,
FBgn0261671,tweek,HGNC:26953,OMIM:611565,KIAA1109,11,617822,617822[ALKURAYA-KUCINSKAS SYNDROME; ALKKUCS]
FBgn0261673,nemy,HGNC:20797,OMIM:605745,CYBRD1,5,,
FBgn0261673,nemy,HGNC:2571,OMIM:600019,CYB561,5,618182,618182[ORTHOSTATIC HYPOTENSION 2; ORTHYP2]
FBgn0261673,nemy,HGNC:23014,OMIM:618757,CYB561A3,5,,
FBgn0261722,fwe,HGNC:1365,OMIM:613104,CACFD1,12,,
FBgn0261788,Ank2,HGNC:492,OMIM:612641,ANK1,5,182900,"182900[SPHEROCYTOSIS, TYPE 1; SPH1]"
FBgn0261788,Ank2,HGNC:493,OMIM:106410,ANK2,6,600919,"600919[CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED]"
FBgn0261788,Ank2,HGNC:494,OMIM:600465,ANK3,5,615493,"615493[MENTAL RETARDATION, AUTOSOMAL RECESSIVE 37; MRT37]"
FBgn0261788,Ank2,HGNC:25259,,ANKRD44,3,,
FBgn0261794,kcc,HGNC:10914,OMIM:604878,SLC12A6,13,218000,218000[AGENESIS OF THE CORPUS CALLOSUM WITH PERIPHERAL NEUROPATHY; ACCPN]
FBgn0261794,kcc,HGNC:10913,OMIM:604119,SLC12A4,15,,
FBgn0261794,kcc,HGNC:13818,OMIM:606726,SLC12A5,12,"616,645,616,685","616645[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 34; DEE34],616685[EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 14; EIG14]"
FBgn0261794,kcc,HGNC:10915,OMIM:604879,SLC12A7,12,,
FBgn0261797,Dhc64C,HGNC:2961,OMIM:600112,DYNC1H1,15,"158,600,614,228,614,000","158600[SPINAL MUSCULAR ATROPHY, LOWER EXTREMITY-PREDOMINANT, 1, AUTOSOMAL DOMINANT; SMALED1],614228[CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2O; CMT2O],614563[MENTAL RETARDATION, AUTOSOMAL DOMINANT 13; MRD13]"
FBgn0261797,Dhc64C,HGNC:2962,OMIM:603297,DYNC2H1,3,613091,613091[SHORT-RIB THORACIC DYSPLASIA 3 WITH OR WITHOUT POLYDACTYLY; SRTD3]
FBgn0261800,LanB1,HGNC:6491,OMIM:616380,LAMB4,7,,
FBgn0261800,LanB1,HGNC:6486,OMIM:150240,LAMB1,12,615191,615191[LISSENCEPHALY 5; LIS5]
FBgn0261800,LanB1,HGNC:6487,OMIM:150325,LAMB2,13,"609,049,614,199","609049[PIERSON SYNDROME],614199[NEPHROTIC SYNDROME, TYPE 5, WITH OR WITHOUT OCULAR ABNORMALITIES; NPHS5]"
FBgn0261800,LanB1,HGNC:13658,OMIM:610401,NTN4,3,,
FBgn0261800,LanB1,HGNC:6490,OMIM:150310,LAMB3,3,"104,530,226,650,226,000","104530[AMELOGENESIS IMPERFECTA, TYPE IA; AI1A],226650[EPIDERMOLYSIS BULLOSA, JUNCTIONAL, NON-HERLITZ TYPE],226700[EPIDERMOLYSIS BULLOSA, JUNCTIONAL, HERLITZ TYPE]"
FBgn0261822,Bsg,HGNC:1116,OMIM:109480,BSG,7,111380,111380[BLOOD GROUP--OK; OK]
FBgn0261822,Bsg,HGNC:17867,OMIM:612820,NPTN,8,,
FBgn0261822,Bsg,HGNC:30465,OMIM:615669,EMB,4,,
FBgn0261836,Msp300,HGNC:17089,OMIM:608441,SYNE1,5,"610,743,612,998,618,000","610743[SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 8; SCAR8],612998[EMERY-DREIFUSS MUSCULAR DYSTROPHY 4, AUTOSOMAL DOMINANT; EDMD4],618484[ARTHROGRYPOSIS MULTIPLEX CONGENITA 3, MYOGENIC TYPE; AMC3]"
FBgn0261836,Msp300,HGNC:17084,OMIM:608442,SYNE2,4,612999,"612999[EMERY-DREIFUSS MUSCULAR DYSTROPHY 5, AUTOSOMAL DOMINANT; EDMD5]"
FBgn0261836,Msp300,HGNC:19972,OMIM:611121,CLMN,3,,
FBgn0261854,aPKC,HGNC:9412,OMIM:176982,PRKCZ,9,,
FBgn0261854,aPKC,HGNC:9404,OMIM:600539,PRKCI,12,,
FBgn0261873,sdt,HGNC:26542,OMIM:610973,MPP7,3,,
FBgn0261873,sdt,HGNC:7221,OMIM:601114,MPP3,3,,
FBgn0261873,sdt,HGNC:18669,OMIM:606958,MPP5,12,,
FBgn0261885,osa,HGNC:18040,OMIM:614556,ARID1B,12,135900,135900[COFFIN-SIRIS SYNDROME 1; CSS1]
FBgn0261885,osa,HGNC:11110,OMIM:603024,ARID1A,12,614607,614607[COFFIN-SIRIS SYNDROME 2; CSS2]
FBgn0261955,kdn,HGNC:2422,OMIM:118950,CS,14,,
FBgn0261996,CG42814,HGNC:20141,OMIM:609219,NUDT14,9,,
FBgn0261998,CG42816,HGNC:33,OMIM:601615,ABCA3,4,610921,"610921[SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 3; SMDP3]"
FBgn0261998,CG42816,HGNC:14637,OMIM:607800,ABCA12,3,"242,500,601,277","242500[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4B; ARCI4B],601277[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4A; ARCI4A]"
FBgn0261998,CG42816,HGNC:30,OMIM:612508,ABCA10,3,,
FBgn0261998,CG42816,HGNC:36,OMIM:612504,ABCA6,3,,
FBgn0262010,CG42828,HGNC:11248,OMIM:613941,SPINT3,3,,
FBgn0262115,CG17683,HGNC:14179,OMIM:611118,CIAO3,15,,
FBgn0262115,CG17683,HGNC:29916,OMIM:605349,NARF,9,,
FBgn0262123,l(2)41Ab,HGNC:26090,OMIM:613799,CCDC40,14,613808,"613808[CILIARY DYSKINESIA, PRIMARY, 15; CILD15]"
FBgn0262124,uex,HGNC:103,OMIM:607803,CNNM2,12,"613,882,616,418","613882[HYPOMAGNESEMIA 6, RENAL; HOMG6],616418[HYPOMAGNESEMIA, SEIZURES, AND MENTAL RETARDATION 1; HOMGSMR1]"
FBgn0262124,uex,HGNC:102,OMIM:607802,CNNM1,10,,
FBgn0262124,uex,HGNC:105,OMIM:607805,CNNM4,12,217080,217080[JALILI SYNDROME]
FBgn0262124,uex,HGNC:104,OMIM:607804,CNNM3,8,,
FBgn0262467,Scox,HGNC:10604,OMIM:604272,SCO2,9,"604,377,608,908","604377[MITOCHONDRIAL COMPLEX IV DEFICIENCY, NUCLEAR TYPE 2; MC4DN2],608908[MYOPIA 6; MYP6]"
FBgn0262467,Scox,HGNC:10603,OMIM:603644,SCO1,13,619048,"619048[MITOCHONDRIAL COMPLEX IV DEFICIENCY, NUCLEAR TYPE 4; MC4DN4]"
FBgn0262473,Tl,HGNC:15631,OMIM:300365,TLR7,3,301051,"301051[IMMUNODEFICIENCY 74, COVID19-RELATED, X-LINKED; IMD74]"
FBgn0262473,Tl,HGNC:11849,OMIM:603029,TLR3,3,"609,423,613,002","609423[HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, SUSCEPTIBILITY TO],613002[IMMUNODEFICIENCY 83, SUSCEPTIBILITY TO VIRAL INFECTIONS; IMD83]"
FBgn0262473,Tl,HGNC:15633,OMIM:605474,TLR9,3,,
FBgn0262473,Tl,HGNC:11851,OMIM:603031,TLR5,3,"601,744,608,556,615,000","601744[SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 1; SLEB1],608556[LEGIONNAIRE DISEASE, SUSCEPTIBILITY TO],615557[MELIOIDOSIS, SUSCEPTIBILITY TO]"
FBgn0262473,Tl,HGNC:11850,OMIM:603030,TLR4,3,,
FBgn0262473,Tl,HGNC:15634,OMIM:606270,TLR10,3,,
FBgn0262473,Tl,HGNC:11848,OMIM:603028,TLR2,3,"114,500,246,300,607,000","114500[COLORECTAL CANCER; CRC],246300[LEPROSY, SUSCEPTIBILITY TO, 3; LPRS3],607948[MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO]"
FBgn0262473,Tl,HGNC:11847,OMIM:601194,TLR1,3,613223,"613223[LEPROSY, SUSCEPTIBILITY TO, 5; LPRS5]"
FBgn0262473,Tl,HGNC:16711,OMIM:605403,TLR6,3,,
FBgn0262513,Vha16-4,HGNC:855,OMIM:108745,ATP6V0C,9,,
FBgn0262515,VhaAC45,HGNC:868,OMIM:300197,ATP6AP1,9,300972,300972[IMMUNODEFICIENCY 47; IMD47]
FBgn0262515,VhaAC45,HGNC:28091,,ATP6AP1L,6,,
FBgn0262518,Rab8,HGNC:9762,OMIM:602672,RAB13,5,,
FBgn0262518,Rab8,HGNC:7007,OMIM:165040,RAB8A,13,,
FBgn0262518,Rab8,HGNC:30273,OMIM:613532,RAB8B,12,,
FBgn0262518,Rab8,HGNC:9759,OMIM:612672,RAB10,5,,
FBgn0262527,nsl1,HGNC:24565,OMIM:612452,KANSL1,9,610443,610443[KOOLEN-DE VRIES SYNDROME; KDVS]
FBgn0262527,nsl1,HGNC:26310,OMIM:613833,KANSL1L,7,,
FBgn0262559,Mdh2,HGNC:6971,OMIM:154100,MDH2,14,617339,617339[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 51; DEE51]
FBgn0262614,pyd,HGNC:11827,OMIM:601009,TJP1,11,,
FBgn0262614,pyd,HGNC:11829,OMIM:612689,TJP3,11,,
FBgn0262614,pyd,HGNC:11828,OMIM:607709,TJP2,13,"607,748,615,878","607748[HYPERCHOLANEMIA, FAMILIAL 1; FHCA1],615878[CHOLESTASIS, PROGRESSIVE FAMILIAL INTRAHEPATIC, 4; PFIC4]"
FBgn0262647,Nup160,HGNC:18017,OMIM:607614,NUP160,14,618178,"618178[NEPHROTIC SYNDROME, TYPE 19; NPHS19]"
FBgn0262732,mbf1,HGNC:3164,OMIM:605107,EDF1,15,,
FBgn0262734,eIF4H1,HGNC:3285,OMIM:603928,EIF4B,3,,
FBgn0262734,eIF4H1,HGNC:12741,OMIM:603431,EIF4H,13,,
FBgn0262736,Vha16-1,HGNC:855,OMIM:108745,ATP6V0C,13,,
FBgn0262743,Fs(2)Ket,HGNC:6400,OMIM:602738,KPNB1,15,,
FBgn0262782,Mdh1,HGNC:6970,OMIM:154200,MDH1,14,618959,618959[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 88; DEE88]
FBgn0262801,twr,HGNC:23400,,SEC11C,13,,
FBgn0262801,twr,HGNC:17718,OMIM:618258,SEC11A,10,,
FBgn0262842,UQCR-6.4L,HGNC:30862,OMIM:609711,UQCR11,4,,
FBgn0262952,mt:ND4,HGNC:7459,OMIM:516003,ND4,10,,
FBgn0263006,SERCA,HGNC:813,OMIM:601929,ATP2A3,11,,
FBgn0263006,SERCA,HGNC:29103,OMIM:613082,ATP2C2,3,,
FBgn0263006,SERCA,HGNC:812,OMIM:108740,ATP2A2,11,"101,900,124,200","101900[ACROKERATOSIS VERRUCIFORMIS; AKV],124200[DARIER-WHITE DISEASE; DAR]"
FBgn0263006,SERCA,HGNC:13211,OMIM:604384,ATP2C1,3,169600,169600[BENIGN CHRONIC PEMPHIGUS; BCPM]
FBgn0263006,SERCA,HGNC:811,OMIM:108730,ATP2A1,14,601003,601003[BRODY MYOPATHY]
FBgn0263048,Gpdh3,HGNC:4455,OMIM:138420,GPD1,6,614480,"614480[HYPERTRIGLYCERIDEMIA, TRANSIENT INFANTILE; HTGTI]"
FBgn0263048,Gpdh3,HGNC:28956,OMIM:611778,GPD1L,6,611777,611777[BRUGADA SYNDROME 2; BRGDA2]
FBgn0263120,Acsl,HGNC:3570,OMIM:602371,ACSL3,14,,
FBgn0263120,Acsl,HGNC:16496,OMIM:604443,ACSL6,3,,
FBgn0263120,Acsl,HGNC:3571,OMIM:300157,ACSL4,13,300387,"300387[MENTAL RETARDATION, X-LINKED 63; MRX63]"
FBgn0263121,Prosalpha1,HGNC:9535,OMIM:602855,PSMA6,11,608446,"608446[MYOCARDIAL INFARCTION, SUSCEPTIBILITY TO]"
FBgn0263132,Cht6,HGNC:8524,OMIM:603578,OVGP1,5,,
FBgn0263132,Cht6,HGNC:1932,OMIM:601525,CHI3L1,4,"181,500,611,960","181500[SCHIZOPHRENIA; SCZD],611960[ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 7; ASRT7]"
FBgn0263132,Cht6,HGNC:1936,OMIM:600031,CHIT1,5,614122,614122[CHITOTRIOSIDASE DEFICIENCY; CHITD]
FBgn0263132,Cht6,HGNC:17432,OMIM:606080,CHIA,4,,
FBgn0263132,Cht6,HGNC:1933,OMIM:601526,CHI3L2,3,,
FBgn0263199,Galk,HGNC:4119,OMIM:137028,GALK2,15,,
FBgn0263200,Galt,HGNC:4135,OMIM:606999,GALT,14,230400,230400[GALACTOSEMIA I; GALAC1]
FBgn0263231,bel,HGNC:2699,OMIM:400010,DDX3Y,12,,
FBgn0263231,bel,HGNC:2745,OMIM:300160,DDX3X,13,300958,"300958[INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB]"
FBgn0263231,bel,HGNC:18700,OMIM:605281,DDX4,4,,
FBgn0263289,scrib,HGNC:30377,OMIM:607733,SCRIB,7,,
FBgn0263289,scrib,HGNC:18531,OMIM:614453,LRRC7,3,,
FBgn0263289,scrib,HGNC:14307,OMIM:608195,LRRC1,6,,
FBgn0263316,Mrp4,HGNC:55,OMIM:605250,ABCC4,10,,
FBgn0263316,Mrp4,HGNC:52,OMIM:612509,ABCC10,4,,
FBgn0263316,Mrp4,HGNC:53,OMIM:601107,ABCC2,4,237500,237500[DUBIN-JOHNSON SYNDROME; DJS]
FBgn0263316,Mrp4,HGNC:51,OMIM:158343,ABCC1,4,618915,"618915[DEAFNESS, AUTOSOMAL DOMINANT 77; DFNA77]"
FBgn0263316,Mrp4,HGNC:59,OMIM:600509,ABCC8,4,"125,853,240,800,256,000,000,000,000,000","125853[TYPE 2 DIABETES MELLITUS; T2D],240800[HYPOGLYCEMIA, LEUCINE-INDUCED; LIH],256450[HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 1; HHF1],610374[DIABETES MELLITUS, TRANSIENT NEONATAL, 2; TNDM2],618857[DIABETES MELLITUS, PERMANENT NEONATAL, 3; PNDM3]"
FBgn0263316,Mrp4,HGNC:14640,OMIM:607041,ABCC12,4,,
FBgn0263316,Mrp4,HGNC:60,OMIM:601439,ABCC9,4,"239,850,608,569,614,000","239850[CANTU SYNDROME],608569[CARDIOMYOPATHY, DILATED, 1O; CMD1O],614050[ATRIAL FIBRILLATION, FAMILIAL, 12; ATFB12]"
FBgn0263316,Mrp4,HGNC:57,OMIM:603234,ABCC6,4,"177,850,264,800,614,000","177850[PSEUDOXANTHOMA ELASTICUM, FORME FRUSTE],264800[PSEUDOXANTHOMA ELASTICUM; PXE],614473[ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2; GACI2]"
FBgn0263316,Mrp4,HGNC:56,OMIM:605251,ABCC5,4,,
FBgn0263316,Mrp4,HGNC:14639,OMIM:607040,ABCC11,4,117800,"117800[APOCRINE GLAND SECRETION, VARIATION IN]"
FBgn0263316,Mrp4,HGNC:54,OMIM:604323,ABCC3,5,,
FBgn0263316,Mrp4,HGNC:1884,OMIM:602421,CFTR,5,"167,800,211,400,219,000,000,000","167800[PANCREATITIS, HEREDITARY; PCTT],211400[BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 1; BESC1],219700[CYSTIC FIBROSIS; CF],277180[VAS DEFERENS, CONGENITAL BILATERAL APLASIA OF; CBAVD]"
FBgn0263346,smash,HGNC:29191,OMIM:617750,LIMCH1,3,,
FBgn0263351,AP-2mu,HGNC:564,OMIM:601024,AP2M1,13,618587,"618587[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 60, WITH SEIZURES; MRD60]"
FBgn0263391,hts,HGNC:244,OMIM:102681,ADD2,11,,
FBgn0263391,hts,HGNC:243,OMIM:102680,ADD1,14,145500,"145500[HYPERTENSION, ESSENTIAL]"
FBgn0263391,hts,HGNC:245,OMIM:601568,ADD3,11,617008,"617008[CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3; CPSQ3]"
FBgn0263396,sqd,HGNC:5036,OMIM:601324,HNRNPD,9,,
FBgn0263396,sqd,HGNC:7330,OMIM:603328,MSI1,3,,
FBgn0263396,sqd,HGNC:5034,OMIM:602688,HNRNPAB,11,,
FBgn0263396,sqd,HGNC:18585,OMIM:607897,MSI2,3,,
FBgn0263396,sqd,HGNC:5037,OMIM:607137,HNRNPDL,9,609115,"609115[MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL DOMINANT 3; LGMDD3]"
FBgn0263511,Vsx1,HGNC:12723,OMIM:605020,VSX1,4,"148,300,614,195","148300[KERATOCONUS 1; KTCN1],614195[CRANIOFACIAL ANOMALIES AND ANTERIOR SEGMENT DYSGENESIS SYNDROME; CAASDS]"
FBgn0263511,Vsx1,HGNC:1975,OMIM:142993,VSX2,5,"610,092,610,093","610092[MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 3; MCOPCB3],610093[MICROPHTHALMIA, ISOLATED 2; MCOP2]"
FBgn0263594,lost,HGNC:25778,OMIM:616820,MTHFSD,15,,
FBgn0263598,Vha68-2,HGNC:851,OMIM:607027,ATP6V1A,13,"617,403,618,012","617403[CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IID; ARCL2D],618012[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 93; DEE93]"
FBgn0263667,Lpt,HGNC:7133,OMIM:602113,KMT2D,7,147920,147920[KABUKI SYNDROME 1; KABUK1]
FBgn0263667,Lpt,HGNC:13726,OMIM:606833,KMT2C,7,617768,617768[KLEEFSTRA SYNDROME 2; KLEFS2]
FBgn0263738,Ada2a,HGNC:30781,OMIM:608790,TADA2B,5,,
FBgn0263738,Ada2a,HGNC:9191,OMIM:606017,POLR2D,4,,
FBgn0263738,Ada2a,HGNC:11531,OMIM:602276,TADA2A,12,,
FBgn0263740,eIF2gamma,HGNC:3267,OMIM:300161,EIF2S3,11,300148,300148[MEHMO SYNDROME; MEHMO]
FBgn0263740,eIF2gamma,HGNC:11479,OMIM:300254,SUV39H1,6,,
FBgn0263740,eIF2gamma,HGNC:17287,OMIM:606503,SUV39H2,6,,
FBgn0263740,eIF2gamma,HGNC:43863,,EIF2S3B,7,,
FBgn0263852,Dad1,HGNC:2664,OMIM:600243,DAD1,14,,
FBgn0263988,Dic61B,HGNC:2954,OMIM:604366,DNAI1,3,244400,"244400[CILIARY DYSKINESIA, PRIMARY, 1; CILD1]"
FBgn0263988,Dic61B,HGNC:26252,OMIM:619156,WDR78,7,,
FBgn0264077,Cnx14D,HGNC:2060,OMIM:601858,CLGN,11,,
FBgn0264077,Cnx14D,HGNC:1473,OMIM:114217,CANX,14,,
FBgn0264078,Flo2,HGNC:3757,OMIM:606998,FLOT1,3,,
FBgn0264078,Flo2,HGNC:3758,OMIM:131560,FLOT2,14,,
FBgn0264294,Cyt-b5,HGNC:2570,OMIM:613218,CYB5A,12,250790,250790[METHEMOGLOBINEMIA AND AMBIGUOUS GENITALIA; METAG]
FBgn0264294,Cyt-b5,HGNC:24374,OMIM:611964,CYB5B,13,,
FBgn0264297,CG43775,HGNC:8946,OMIM:607076,PI15,3,,
FBgn0264297,CG43775,HGNC:16249,,R3HDML,3,,
FBgn0264297,CG43775,HGNC:21245,,PI16,4,,
FBgn0264297,CG43775,HGNC:28392,OMIM:610395,GLIPR1L1,3,,
FBgn0264297,CG43775,HGNC:25248,OMIM:612434,CRISPLD2,3,,
FBgn0264297,CG43775,HGNC:16904,OMIM:618062,CRISP3,3,,
FBgn0264297,CG43775,HGNC:304,OMIM:601193,CRISP1,3,,
FBgn0264297,CG43775,HGNC:12024,OMIM:187430,CRISP2,3,,
FBgn0264297,CG43775,HGNC:33849,OMIM:616572,CLEC18B,4,,
FBgn0264297,CG43775,HGNC:30388,OMIM:616571,CLEC18A,4,,
FBgn0264298,CG43776,HGNC:21245,,PI16,4,,
FBgn0264298,CG43776,HGNC:28392,OMIM:610395,GLIPR1L1,3,,
FBgn0264298,CG43776,HGNC:16904,OMIM:618062,CRISP3,3,,
FBgn0264298,CG43776,HGNC:304,OMIM:601193,CRISP1,3,,
FBgn0264298,CG43776,HGNC:12024,OMIM:187430,CRISP2,3,,
FBgn0264298,CG43776,HGNC:33849,OMIM:616572,CLEC18B,3,,
FBgn0264298,CG43776,HGNC:30388,OMIM:616571,CLEC18A,3,,
FBgn0264299,CG43777,HGNC:21245,,PI16,4,,
FBgn0264299,CG43777,HGNC:28392,OMIM:610395,GLIPR1L1,3,,
FBgn0264299,CG43777,HGNC:16904,OMIM:618062,CRISP3,3,,
FBgn0264299,CG43777,HGNC:304,OMIM:601193,CRISP1,3,,
FBgn0264299,CG43777,HGNC:12024,OMIM:187430,CRISP2,3,,
FBgn0264299,CG43777,HGNC:33849,OMIM:616572,CLEC18B,3,,
FBgn0264299,CG43777,HGNC:30388,OMIM:616571,CLEC18A,3,,
FBgn0264357,SNF4Agamma,HGNC:9386,OMIM:602743,PRKAG2,8,"194,200,261,740,600,000","194200[WOLFF-PARKINSON-WHITE SYNDROME],261740[GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL],600858[CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 6; CMH6]"
FBgn0264357,SNF4Agamma,HGNC:9387,OMIM:604976,PRKAG3,6,619030,619030[SKELETAL MUSCLE GLYCOGEN CONTENT AND METABOLISM QUANTITATIVE TRAIT LOCUS; SMGMQTL]
FBgn0264357,SNF4Agamma,HGNC:9385,OMIM:602742,PRKAG1,9,,
FBgn0264490,Eip93F,HGNC:29503,OMIM:607698,LCOR,6,,
FBgn0264490,Eip93F,HGNC:30776,OMIM:611799,LCORL,6,,
FBgn0264492,CkIIalpha,HGNC:2457,OMIM:115440,CSNK2A1,15,617062,617062[OKUR-CHUNG NEURODEVELOPMENTAL SYNDROME; OCNDS]
FBgn0264492,CkIIalpha,HGNC:2459,OMIM:115442,CSNK2A2,7,,
FBgn0264492,CkIIalpha,HGNC:2458,,CSNK2A3,5,,
FBgn0264574,Glut1,HGNC:18301,OMIM:611039,SLC2A14,8,,
FBgn0264574,Glut1,HGNC:11010,OMIM:138230,SLC2A5,4,,
FBgn0264574,Glut1,HGNC:11005,OMIM:138140,SLC2A1,10,"601,042,606,777,608,000,000,000,000,000","601042[DYSTONIA 9; DYT9],606777[GLUT1 DEFICIENCY SYNDROME 1; GLUT1DS1],608885[STOMATIN-DEFICIENT CRYOHYDROCYTOSIS WITH NEUROLOGIC DEFECTS; SDCHCN],612126[GLUT1 DEFICIENCY SYNDROME 2; GLUT1DS2],614847[EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 12; EIG12]"
FBgn0264574,Glut1,HGNC:13445,OMIM:610371,SLC2A7,3,,
FBgn0264574,Glut1,HGNC:11009,OMIM:138190,SLC2A4,9,,
FBgn0264574,Glut1,HGNC:13446,OMIM:606142,SLC2A9,3,612076,"612076[HYPOURICEMIA, RENAL, 2; RHUC2]"
FBgn0264574,Glut1,HGNC:11006,OMIM:138160,SLC2A2,7,"125,853,227,810","125853[TYPE 2 DIABETES MELLITUS; T2D],227810[FANCONI-BICKEL SYNDROME; FBS]"
FBgn0264574,Glut1,HGNC:11007,OMIM:138170,SLC2A3,10,,
FBgn0264574,Glut1,HGNC:14239,OMIM:610367,SLC2A11,3,,
FBgn0264672,Eogt,HGNC:28526,OMIM:614789,EOGT,14,615297,615297[ADAMS-OLIVER SYNDROME 4; AOS4]
FBgn0264695,Mhc,HGNC:7568,OMIM:160776,MYH10,3,,
FBgn0264695,Mhc,HGNC:15906,OMIM:609928,MYH7B,10,,
FBgn0264695,Mhc,HGNC:23212,OMIM:608568,MYH14,3,"600,652,614,369","600652[DEAFNESS, AUTOSOMAL DOMINANT 4A; DFNA4A],614369[PERIPHERAL NEUROPATHY, MYOPATHY, HOARSENESS, AND HEARING LOSS; PNMHH]"
FBgn0264695,Mhc,HGNC:7569,OMIM:160745,MYH11,3,"132,900,619,350,619,000","132900[AORTIC ANEURYSM, FAMILIAL THORACIC 4; AAT4],619350[VISCERAL MYOPATHY 2; VSCM2],619351[MEGACYSTIS-MICROCOLON-INTESTINAL HYPOPERISTALSIS SYNDROME 2; MMIHS2]"
FBgn0264695,Mhc,HGNC:7573,OMIM:160720,MYH3,9,"178,110,193,700,618,000,000,000","178110[CONTRACTURES, PTERYGIA, AND SPONDYLOCARPOTARSAL FUSION SYNDROME 1A; CPSFS1A],193700[ARTHROGRYPOSIS, DISTAL, TYPE 2A; DA2A],618436[ARTHROGRYPOSIS, DISTAL, TYPE 2B3; DA2B3],618469[CONTRACTURES, PTERYGIA, AND SPONDYLOCARPOTARSAL FUSION SYNDROME 1B; CPSFS1B]"
FBgn0264695,Mhc,HGNC:7576,OMIM:160710,MYH6,11,"613,251,613,252,614,000,000,000","613251[CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 14; CMH14],613252[CARDIOMYOPATHY, DILATED, 1EE; CMD1EE],614089[ATRIAL SEPTAL DEFECT 3; ASD3],614090[SICK SINUS SYNDROME 3, SUSCEPTIBILITY TO; SSS3]"
